title,logoPath,logoPathV3,jobId,jobType,currency,footerPlaceholderLabel,footerPlaceholderColor,companyName,isSaved,companyId,jdURL,jobDescription,showMultipleApply,groupId,isTopGroup,createdDate,mode,board,companyApplyJob,walkinJob,saved,experience,salary,location,companyJobsUrl,ambitionBoxData,internshipTags,vacancy,hiringFor,consultant,hideClientName,clientLogo,extracted_skills
Internship,https://img.naukimg.com/logo_images/groups/v1/9118877.gif,https://img.naukimg.com/logo_images/groups/v1/9118877.gif,260325506169,internship,INR,Starts in 1-3 months,green,Creditmoney Financial Services,False,124695310,https://www.naukri.com/job-listings-internship-creditmoney-financial-services-new-delhi-0-to-5-years-260325506169,CreditMoney Financial Services is looking for Internship to join our dynamic team and embark on a rewarding career journey  <br /> <br /> Assists teams in daily operations and projects  <br /> <br /> Conducts research and data analysis  <br /> <br /> Participates in meetings and team discussions  <br /> <br /> Develops skills and industry knowledge,False,9118877,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,New Delhi,https://www.naukri.com/creditmoney-financial-services-jobs-careers-124695310,,,,,,,,['data analysis']
Data Science Intern,https://img.naukimg.com/logo_images/groups/v1/11623092.gif,https://img.naukimg.com/logo_images/groups/v1/11623092.gif,251025505753,internship,INR,Starts in 1-3 months,green,Videodubber.ai,False,124679246,https://www.naukri.com/job-listings-data-science-intern-videodubber-ai-bengaluru-0-to-1-years-251025505753,"We are looking for a highly motivated and talented Data Science Intern to join our team at VideoDubber.ai,where you will have the opportunity to work on exciting projects and develop your skills in data science<br><br>As a fresher,you will be responsible for contributing to the growth of our company by applying your knowledge and creativity",False,11623092,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Bengaluru,https://www.naukri.com/videodubber-ai-jobs-careers-124679246,,,,,,,,[]
Internship,https://img.naukimg.com/logo_images/groups/v1/11841755.gif,https://img.naukimg.com/logo_images/groups/v1/11841755.gif,251025504577,internship,INR,Starts in 1-3 months,green,E2E Management Services,False,125166083,https://www.naukri.com/job-listings-internship-e2e-management-services-bengaluru-2-to-5-years-251025504577,EE Management Services is looking for Internship to join our dynamic team and embark on a rewarding career journey Assists teams in daily operations and projects <br><br>Develops skills and industry knowledge . Disclaimer: This job description has been sourced from a public domain and may have been modified by Naukri.com to improve clarity for our users,False,11841755,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Bengaluru,https://www.naukri.com/e2e-management-services-jobs-careers-125166083,,,,,,,,[]
Research Assistant/Intern Digital Medicine,https://img.naukimg.com/logo_images/groups/v1/8821424.gif,https://img.naukimg.com/logo_images/groups/v1/8821424.gif,241125506793,internship,INR,Starts in 1-3 months,green,Rhenix Lifesciences,False,125180855,https://www.naukri.com/job-listings-research-assistant-intern-digital-medicine-rhenix-lifesciences-hyderabad-new-delhi-0-to-1-years-241125506793,"The candidate should be postgraduate in bioinformatics with good understanding of the analysis of the digital health data from wearable health monitoring devices such as heart rate,CGM etc. (First and second year degree students are encouraged to apply.) <br><br>disease status or adverse events is required. .",False,8821424,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,"New Delhi, Hyderabad",https://www.naukri.com/rhenix-lifesciences-jobs-careers-125180855,"{'Url': 'https://www.ambitionbox.com/reviews/rhenix-lifesciences-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 3, 'AggregateRating': '4.0', 'Title': 'Rhenix Lifesciences Reviews by Employees'}",,,,,,,[]
Computer Vision Expert,https://img.naukimg.com/logo_images/groups/v1/13832.gif,https://img.naukimg.com/logo_images/groups/v1/13832.gif,230326505725,internship,INR,Starts in 1-3 months,green,Infosys,False,1613390,https://www.naukri.com/job-listings-computer-vision-expert-infosys-technologies-ltd-bengaluru-1-to-3-years-230326505725,"<ul> <li> Technology->Machine Learning->Generative AI,Technology->Artificial Intelligence->Computer Vision Assist in building and testing CV models for detection, tracking, classification tasks and latest foundation and VLM models </li> <li> Prepare and annotate image/video datasets, support data ingestion and cleaning pipelines Contribute to writing and debugging training scripts, model loaders, and preprocessing functions Run evaluation jobs and generate performance reports using tools like TensorBoard or custom scripts Support error analysis by identifying model weaknesses across edge cases  </li> <li> Collaborate with senior engineers on integrating models into scalable inference pipelines Help visualize model outputs, draw bounding boxes, heatmaps, or segmentation masks for explainability Document experiments and code for reproducibility and knowledge sharing ""Used OpenCV, MediaPipe, and scikit-image for preprocessing, motion analysis, and visual overlays Integrated DL models with post-processing logic (eg, NMS, temporal smoothing, event triggering) Ensured low-latency inference by profiling and tuning frame-wise preprocessing Supported integration of RTSP video feeds and video decoders in test pipelines point-cloud ingestion and processing (Open3D/PCL), calibration/registration (ICP/FGR), 3D detection/segmentation with sparse CNNs/PointNet, and RGB LiDAR IMU fusion </li> <li> Basic understanding of synthetic data or 3D asset usage in training pipelines Familiarity with Git, Linux command line, and Jupyter Notebooks Interest in building a career in computer vision and AI for real-world automation Bachelor s degree in Computer Science, Data Science, or a related technical field 1 3 years of experience or strong internship/projects in computer vision or ML model development Good Python skills and working knowledge of PyTorch or TensorFlow Familiarity with image processing libraries (eg, OpenCV, PIL) and dataset tools (eg, COCO format, YOLO datasets) Eagerness to learn, take feedback, and contribute in collaborative development environments  </li> <li> Exposure to object detection/tracking projects (academic, hackathons, or prior work) As a Computer Vision Engineer Developer, you will contribute to the development and maintenance of AI pipelines addressing key problems such as object detection, item tracking, recognition, and counting </li> <li> Working under the guidance of senior engineers and data scientists, you ll assist in implementing deep learning models, preparing datasets, and validating performance metrics in real-world scenarios </li> <li> This is an ideal role for early-career AI professionals who are passionate about CV and eager to grow through exposure to synthetic data, foundational models, and production-grade systems </li> </ul>",False,13832,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Bengaluru,https://www.naukri.com/infosys-jobs-careers-11244,"{'Url': 'https://www.ambitionbox.com/reviews/infosys-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 48662, 'AggregateRating': '3.5', 'Title': 'Infosys Reviews by Employees'}",,,,,,,"['python', 'machine learning', 'deep learning']"
Intern / Graduate Trainee,https://img.naukimg.com/logo_images/groups/v1/11843703.gif,https://img.naukimg.com/logo_images/groups/v1/11843703.gif,220825503035,internship,INR,Starts in 1-3 months,green,Serigen Mediproducts,False,125044779,https://www.naukri.com/job-listings-intern-graduate-trainee-serigen-pune-0-to-1-years-220825503035,"Regulatory Intern / Graduate Trainee . <br><br>The RD intern / graduate trainee will assist the RD Associate in planning and executing research and development activities for medical devices<br><br>The intern / graduate trainee will help in protocol development,quality control,and production scaling while maintaining laboratory discipline and inventory logs",False,11843703,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Pune,https://www.naukri.com/serigen-mediproducts-jobs-careers-125044779,"{'Url': 'https://www.ambitionbox.com/reviews/serigen-mediproducts-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 2, 'AggregateRating': '4.7', 'Title': 'Serigen Mediproducts Reviews by Employees'}",,,,,,,[]
Operations Intern,https://img.naukimg.com/logo_images/groups/v1/7035589.gif,https://img.naukimg.com/logo_images/groups/v1/7035589.gif,210625501627,internship,INR,Starts in 1-3 months,green,Surepass Technologies,False,7099209,https://www.naukri.com/job-listings-operations-intern-surepass-technologies-new-delhi-0-to-1-years-210625501627,Surepass Technologies is looking for Operations Intern to join our dynamic team and embark on a rewarding career journey<br><br>This internship is designed to provide you with a comprehensive understanding of operations in a [industry] company,False,7035589,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,New Delhi,https://www.naukri.com/surepass-technologies-jobs-careers-7099209,"{'Url': 'https://www.ambitionbox.com/reviews/suresoft-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 2, 'AggregateRating': '4.8', 'Title': 'Suresoft Technologies Reviews by Employees'}",,,,,,,[]
Internship,https://img.naukimg.com/logo_images/groups/v1/4633545.gif,https://img.naukimg.com/logo_images/groups/v1/4633545.gif,210325505890,internship,INR,Starts in 1-3 months,green,TalaKunchi,False,5424138,https://www.naukri.com/job-listings-internship-talakunchi-networks-private-limited-mumbai-2-to-5-years-210325505890,"We are seeking a motivated Artificial Intelligence Intern to join our cybersecurity team,where you ll apply data science to enhance security practices and develop innovative AI-driven solutions<br><br> JavaScript: Basic experience with Node.js for backend and API integration<br><br>Curiosity and Learning Mindset: Willingness to explore new tools,frameworks,and AI advancements. .",False,4633545,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Mumbai,https://www.naukri.com/talakunchi-jobs-careers-3148832,"{'Url': 'https://www.ambitionbox.com/reviews/talakunchi-networks-pvt-ltd-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 63, 'AggregateRating': '3.6', 'Title': 'TalaKunchi Networks Reviews by Employees'}",,,,,,,[]
ML / AI internship,https://img.naukimg.com/logo_images/groups/v1/696646.gif,https://img.naukimg.com/logo_images/groups/v1/696646.gif,190922500524,internship,INR,Starts in 1-3 months,green,Appobile Labs,False,3596430,https://www.naukri.com/job-listings-ml-ai-internship-appobile-labs-dombivli-bengaluru-0-to-1-years-190922500524,"<div> <p> You will be provided with company s laptop, online paid course( if necessary as per company s requirement) and other amenities because we believe in having the best tools for our growth as together. </p> <strong> Your Core Responsibilities would be </strong> <ul> <li> Research and implement machine learning approaches for SAAS based products </li> </ul> <ul> <li> Crunch Big data to derive meaningful patterns </li> </ul> <ul> <li> Graphical representation using Data visualization techniques </li> </ul> <strong> It would be good if you have </strong> <p> Basic working knowledge of data visualization tools like power bi <br /> Strong process orientation and ability to learn quickly <br /> API development in node/Python/R <br /> Strong knowledge structured and unstructured database query languages <br /> Ability to write optimized algorithms using data structure </p> </div>",False,696646,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,"Bengaluru, Dombivli",https://www.naukri.com/appobile-labs-jobs-careers-1003346,"{'Url': 'https://www.ambitionbox.com/reviews/appobile-labs-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 10, 'AggregateRating': '2.9', 'Title': 'Appobile Labs Reviews by Employees'}",,,,,,,"['python', 'power bi', 'machine learning']"
Data Scientist (Internship & Full-Time),https://img.naukimg.com/logo_images/groups/v1/5851064.gif,https://img.naukimg.com/logo_images/groups/v1/5851064.gif,180825502960,internship,INR,Starts in 1-3 months,green,360DigiTMG,False,124466790,https://www.naukri.com/job-listings-data-scientist-internship-full-time-360digitmg-hyderabad-3-to-8-years-180825502960,"Job Description:  <div> </div> <div> We are seeking a skilled and motivated Data Scientist with expertise in statistics, mathematics, and computer science to extract insights and develop predictive models. The role begins with a 6-month paid internship, leading to full-time employment with a 3-year bond (including the internship period) </div> <div> </div> <div> <b> Responsibilities: </b> </div> <ul> <li> Extract, clean, and analyze large datasets from various sources to uncover trends and insights. </li> <li> Develop predictive models and machine learning algorithms to address complex business challenges. </li> <li> Design and conduct experiments to test hypotheses and improve model accuracy. </li> <li> Work closely with cross-functional teams to transform business requirements into data-driven solutions. </li> <li> Interpret and present findings through reports, visualizations, and presentations for stakeholders. </li> <li> Optimize and automate data processes for efficiency and scalability. </li> </ul> <div> </div> <div> <b> Requirements </b> : </div> <ul> <li> Bachelor's or Master's degree in Statistics, Mathematics, Computer Science, or a related field. </li> <li> Proficiency in Python, R, and SQL for data manipulation and model development. </li> <li> Hands-on experience with machine learning techniques and frameworks (e.g., TensorFlow, PyTorch, Scikit-learn). </li> <li> Strong analytical, problem-solving, and statistical skills. </li> <li> Excellent communication and presentation skills for conveying insights effectively. </li> </ul> <div> </div> <div> <b> Preferred Qualifications: </b> </div> <ul> <li> Experience working in cloud environments like AWS, Azure, OCI, or Google Cloud Platform. </li> <li> Knowledge of Docker and Kubernetes for containerization. </li> <li> Familiarity with Agile methodologies and DevOps practices. </li> <li> Experience with distributed computing and parallel processing frameworks. </li> </ul> <div> </div> <div> <b> Selection Process: </b> </div> <ul> <li> HackerRank Test Candidates will be evaluated on their technical proficiency. </li> <li> Interview Rounds Shortlisted candidates will go through multiple interview rounds. </li> <li> Offer & Employment Selected candidates will begin with a 6-month paid internship, followed by full-time employment with a 3-year bond. </li> </ul> <div> </div> <div> <b> Resume Expectations: </b> <br /> Strong technical skills relevant to the role. <br /> Completion of relevant certifications (if any). <br /> Prior experience or proven capability in the required skill set. </div> <div> </div> <div> <b> Additional Information: </b> </div> <div> <b> Work Timings: </b>  1:00 PM 10:00 PM <br /> <b> Workdays: </b>  Monday to Friday (Weekends Off) <br /> <b> Internship Period: </b>  6 months (Paid) <br /> <b> Employment Bond: </b>  3 years (including the internship) <br /> <b> Drop Facility: </b>  Available </div> <div> </div> <div> </div> <div> </div> <div> </div> <div> <div> </div> </div>",False,5851064,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Hyderabad,https://www.naukri.com/360digitmg-jobs-careers-123889815,"{'Url': 'https://www.ambitionbox.com/reviews/360digitmg-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 100, 'AggregateRating': '3.8', 'Title': '360DigiTMG Reviews by Employees'}",,,,,,,"['python', 'sql', 'machine learning', 'aws', 'statistics']"
